"","logFC","logCPM","F","PValue","FDR","locus_tag","genes"
"LK433_RS10200",0.951440174564833,8.74154695467778,75.4101324019835,5.01077612200176e-12,1.39149252907989e-08,"LK433_RS10200","LK433_RS10200"
"LK433_RS13645",-0.653650045004002,9.57188945577828,62.9936813233154,8.64170544964125e-11,1.19990080168269e-07,"LK433_RS13645","LK433_RS13645"
"LK433_RS12875",0.958239683205746,8.22378449957201,58.3033734271164,2.74319056649317e-10,2.53928006771718e-07,"LK433_RS12875","LK433_RS12875"
"LK433_RS06275",-0.65202119105194,9.1582209326264,48.0429604180319,4.10448273417154e-09,2.27962971055887e-06,"LK433_RS06275","LK433_RS06275"
"LK433_RS07140",1.23618464659964,7.04799832384521,48.6896407524079,3.43368053633131e-09,2.27962971055887e-06,"LK433_RS07140","LK433_RS07140"
"LK433_RS02520",0.850061514315479,7.5538802101755,38.0497765885863,7.55973292479006e-08,3.49889638869033e-05,"LK433_RS02520","LK433_RS02520"
"LK433_RS09945",-0.679429054032326,8.40818375114788,34.6599033611496,2.18655186558796e-07,8.67436361533965e-05,"LK433_RS09945","LK433_RS09945"
"LK433_RS12365",-0.525427789482962,8.98191658239446,32.7276412068484,4.08192892616918e-07,0.000141693957849648,"LK433_RS12365","LK433_RS12365"
"LK433_RS12355",-0.627580165837476,8.39499412026822,31.5990761011003,5.91714343667491e-07,0.000182576748040514,"LK433_RS12355","LK433_RS12355"
"LK433_RS02525",0.87976735836465,6.92311196877608,30.1259247836482,9.68155439866398e-07,0.000268856765650899,"LK433_RS02525","LK433_RS02525"
"LK433_RS02510",0.956009031685647,7.47406044328881,29.8027745579825,1.50030444127165e-06,0.00037875867576467,"LK433_RS02510","LK433_RS02510"
"LK433_RS12865",1.18004028450193,6.40198866877962,28.1144230451519,2.13145625103069e-06,0.000493254500759351,"LK433_RS12865","LK433_RS12865"
"fabF",-0.326178157924385,12.7386300160811,25.7113560294589,4.47723232241383e-06,0.000898814715592681,"LK433_RS02380","LK433_RS02380"
"LK433_RS12315",-0.338628295516736,11.4472804926631,25.6777366357987,4.53129492916728e-06,0.000898814715592681,"LK433_RS12315","LK433_RS12315"
"LK433_RS01930",0.607874992556558,7.69605071705299,23.9573744765821,8.4360786876648e-06,0.00139735679862019,"LK433_RS01930","LK433_RS01930"
"acpP",-0.323150547138682,11.3184549948736,23.9591481414419,8.43061142093102e-06,0.00139735679862019,"LK433_RS02385","LK433_RS02385"
"LK433_RS02515",0.925202026648648,7.4895180204127,25.169458851187,9.05740812933507e-06,0.00139735679862019,"LK433_RS02515","LK433_RS02515"
"LK433_RS08955",0.412328387472594,10.5564063074275,23.8195725615004,8.87229910039051e-06,0.00139735679862019,"LK433_RS08955","LK433_RS08955"
"LK433_RS12350",-0.413549588379083,8.86258595095887,22.5916324752994,1.39639386095086e-05,0.00198868807965889,"LK433_RS12350","LK433_RS12350"
"LK433_RS12870",0.931393562526761,6.88524012055974,22.8203191182614,1.43225644916017e-05,0.00198868807965889,"LK433_RS12870","LK433_RS12870"
"LK433_RS00465",-0.428004800892598,9.75448166123752,21.8465976625478,1.84582134346941e-05,0.00244087898610216,"LK433_RS00465","LK433_RS00465"
"LK433_RS10760",0.52943700004803,7.74227089565839,21.3451412212305,2.2309219480748e-05,0.00281603193172897,"LK433_RS10760","LK433_RS10760"
"LK433_RS00480",-0.327482781194378,11.4844604251825,21.0956069401365,2.45278262489316e-05,0.00296146841275144,"LK433_RS00480","LK433_RS00480"
"LK433_RS12360",-0.476744212722736,8.15725103352066,20.6398340512963,2.9191271626379e-05,0.00337767338776893,"LK433_RS12360","LK433_RS12360"
"LK433_RS01320",-1.02143089671894,7.17910850944126,22.3461757576486,3.64580447857797e-05,0.00404975961480441,"LK433_RS01320","LK433_RS01320"
"LK433_RS06670",0.403926955764008,10.1787506738213,19.7357363779288,4.13734738617785e-05,0.00441900526592918,"LK433_RS06670","LK433_RS06670"
"LK433_RS00400",-0.398179390058079,9.78343704363515,19.5491066404501,4.44882404753038e-05,0.00457569791851551,"LK433_RS00400","LK433_RS00400"
"LK433_RS11420",0.399450141918662,9.25006518003754,19.4215670564363,4.67561635630957e-05,0.00463720950766846,"LK433_RS11420","LK433_RS11420"
"LK433_RS09015",0.809780468938009,6.13489834899243,19.281345001383,4.93887489378791e-05,0.00472939847587898,"LK433_RS09015","LK433_RS09015"
"LK433_RS11425",0.934182653943178,9.41398207782131,22.7775560831234,6.17586110431338e-05,0.00571678876222608,"LK433_RS11425","LK433_RS11425"
"LK433_RS08780",0.456896473938858,10.7820924028946,19.4864581658916,7.07870714544884e-05,0.00614299054465982,"LK433_RS08780","LK433_RS08780"
"LK433_RS09940",-0.437511161212318,8.8095951820676,18.4068010441522,6.96876095108332e-05,0.00614299054465982,"LK433_RS09940","LK433_RS09940"
"LK433_RS00450",-0.308871961803487,10.9757857566251,16.3103303934867,0.000162216889469153,0.0136507970319951,"LK433_RS00450","LK433_RS00450"
"LK433_RS00945",-0.571280519489024,7.09885157703212,16.1190333051519,0.000175470067124506,0.0139222964687072,"LK433_RS00945","LK433_RS00945"
"LK433_RS08010",0.447293513686101,8.35879651624918,16.1581959555258,0.000172667979986009,0.0139222964687072,"LK433_RS08010","LK433_RS08010"
"LK433_RS03905",0.94699753816035,5.36786632471959,16.026744148928,0.000182262073024261,0.014059493799677,"LK433_RS03905","LK433_RS03905"
"LK433_RS02345",-0.570312121974805,7.66436765831377,15.8340464055727,0.000197340294790529,0.0144214210166658,"LK433_RS02345","LK433_RS02345"
"LK433_RS04240",0.543617002881161,7.11247746485149,15.8628832974189,0.000195003729375296,0.0144214210166658,"LK433_RS04240","LK433_RS04240"
"LK433_RS00030",-0.267844904205422,12.0486396040592,15.3676958430666,0.000239453276424894,0.0162408062508043,"LK433_RS00030","LK433_RS00030"
"LK433_RS00460",-0.280360554551183,10.5735905186885,15.3644070386459,0.000239781439064809,0.0162408062508043,"LK433_RS00460","LK433_RS00460"
"LK433_RS10880",-0.439440380487986,8.43697234088527,15.3705687190277,0.000239166998377593,0.0162408062508043,"LK433_RS10880","LK433_RS10880"
"LK433_RS00475",-0.267046220849576,11.8604279738795,14.8580050155589,0.000296345601843658,0.0195940889599962,"LK433_RS00475","LK433_RS00475"
"LK433_RS02815",-0.465664152419249,7.72464115081154,14.338851350064,0.000368925253989111,0.023825707682041,"LK433_RS02815","LK433_RS02815"
"LK433_RS00495",-0.289060404697129,10.6798155358052,14.2453136729731,0.000383859563191459,0.0242267728859701,"LK433_RS00495","LK433_RS00495"
"LK433_RS05575",0.649180525644952,9.47455758173698,16.1056802160797,0.000405724340680107,0.0250376998681924,"LK433_RS05575","LK433_RS05575"
"LK433_RS00035",-0.217188015783505,12.1161495080281,13.8736349699319,0.000449713927133292,0.0271490342532424,"LK433_RS00035","LK433_RS00035"
"LK433_RS00485",-0.279610567758244,10.4531555486333,13.5711966822784,0.000511952085689205,0.0302487434459345,"LK433_RS00485","LK433_RS00485"
"LK433_RS05175",-0.244124999855584,11.0112326793468,13.3409342840756,0.000565321809128967,0.0327062221656488,"LK433_RS05175","LK433_RS05175"
"LK433_RS00445",-0.259779748447567,11.3971145498728,12.9934471252833,0.000657101715762371,0.0372402339729001,"LK433_RS00445","LK433_RS00445"
"LK433_RS10925",0.258807476637338,11.4914625127344,12.4731142810332,0.000824639377774921,0.0458004710416191,"LK433_RS10925","LK433_RS10925"
"LK433_RS00420",-0.274623883248062,11.3787407576125,11.6084298700218,0.00121844864806806,0.0528692483700784,"LK433_RS00420","LK433_RS00420"
"LK433_RS00425",-0.258446934123424,11.1349909272749,11.7795509312803,0.00112011959883137,0.0528692483700784,"LK433_RS00425","LK433_RS00425"
"LK433_RS00540",-0.236207604770854,11.9778768754935,11.7044300986852,0.00115818508940401,0.0528692483700784,"LK433_RS00540","LK433_RS00540"
"LK433_RS02375",-0.270465289650205,9.70747221602625,11.7038591596495,0.00115847951572423,0.0528692483700784,"LK433_RS02375","LK433_RS02375"
"LK433_RS05370",0.308655278277745,10.8580714226928,11.6512556422328,0.00121690214492141,0.0528692483700784,"LK433_RS05370","LK433_RS05370"
"LK433_RS06350",0.386449821615304,8.50755971141321,11.7298423185363,0.00114515914549272,0.0528692483700784,"LK433_RS06350","LK433_RS06350"
"LK433_RS09920",-0.277977131162164,10.4093598088994,12.0404842875484,0.000997739278532917,0.0528692483700784,"LK433_RS09920","LK433_RS09920"
"LK433_RS10205",0.857196908399144,5.57512231159922,12.0974980241855,0.000972908581911614,0.0528692483700784,"LK433_RS10205","LK433_RS10205"
"LK433_RS10480",-0.311498597600454,9.28397450681429,11.6097536487702,0.00120809321935769,0.0528692483700784,"LK433_RS10480","LK433_RS10480"
"LK433_RS10675",0.920749709594901,5.4980925820311,11.7736161570385,0.0011230788057368,0.0528692483700784,"LK433_RS10675","LK433_RS10675"
"LK433_RS10855",-0.401030208251744,9.067268978995,11.8156432001085,0.0011773379331515,0.0528692483700784,"LK433_RS10855","LK433_RS10855"
"LK433_RS11880",0.693240169069107,5.80400583952785,11.6044130709964,0.00121097455708368,0.0528692483700784,"LK433_RS11880","LK433_RS11880"
"LK433_RS12125",0.588924280381164,6.63806276430456,11.6644656589744,0.00117898422069797,0.0528692483700784,"LK433_RS12125","LK433_RS12125"
"LK433_RS13065",0.577511795207461,6.79911607551836,11.9451369311154,0.0010407542695904,0.0528692483700784,"LK433_RS13065","LK433_RS13065"
"LK433_RS07245",1.18799747921052,4.18844932268214,11.5491333918164,0.00124122409176114,0.0530289123510876,"LK433_RS07245","LK433_RS07245"
"LK433_RS06970",0.240463522037487,12.839636110728,11.4683084055878,0.00128688047273346,0.0541464707997096,"LK433_RS06970","LK433_RS06970"
"LK433_RS07025",0.451877751649539,7.30057104933355,11.417221762387,0.00131664024838797,0.0545717905936327,"LK433_RS07025","LK433_RS07025"
"LK433_RS00440",-0.289574684121879,10.8020002204914,11.3746787352989,0.00135209534147133,0.0552171876950865,"LK433_RS00440","LK433_RS00440"
"LK433_RS07690",0.491254909122503,7.49627656204334,11.2659213562857,0.00140907087002987,0.056709997189463,"LK433_RS07690","LK433_RS07690"
"LK433_RS12320",-0.307449567159099,9.21211667493381,11.2019750025975,0.00145015167125171,0.0575295884437999,"LK433_RS12320","LK433_RS12320"
"LK433_RS07385",0.643057235242078,6.74488313056814,11.1584773066719,0.00147880953267516,0.0578401982005481,"LK433_RS07385","LK433_RS07385"
"LK433_RS03825",-0.22883219361101,11.5826615266294,11.0313886662165,0.00156598156092188,0.0603990388150009,"LK433_RS03825","LK433_RS03825"
"LK433_RS12955",-0.316998670935783,9.05295686446503,10.9868202222156,0.00159780987591662,0.0607824387043897,"LK433_RS12955","LK433_RS12955"
"LK433_RS02295",0.542702656690702,6.39972815116065,10.8217454030004,0.00172171341853216,0.0636296365609605,"LK433_RS02295","LK433_RS02295"
