"","logFC","logCPM","F","PValue","FDR","locus_tag","genes"
"LK433_RS13645",-0.781662091590982,9.57188945577828,100.804701282759,3.17760078781258e-14,8.82419738775553e-11,"LK433_RS13645","LK433_RS13645"
"LK433_RS12875",1.04396014708135,8.22378449957201,81.569220820425,1.34817331651744e-12,1.87193864998446e-09,"LK433_RS12875","LK433_RS12875"
"LK433_RS10200",0.87579129572345,8.74154695467778,75.5957709944285,4.81202768064791e-12,4.45433362305308e-09,"LK433_RS10200","LK433_RS10200"
"LK433_RS06275",-0.683541165221849,9.1582209326264,59.3544288698332,2.10881328317718e-10,1.46404362184576e-07,"LK433_RS06275","LK433_RS06275"
"LK433_RS07140",1.13054923962923,7.04799832384521,49.2375788683297,2.9544665070372e-09,1.64091069800846e-06,"LK433_RS07140","LK433_RS07140"
"LK433_RS02525",1.02901395004822,6.92311196877608,47.8845718700753,4.28859846936645e-09,1.98490632490511e-06,"LK433_RS02525","LK433_RS02525"
"LK433_RS09940",-0.622164856632373,8.8095951820676,42.1714344173494,2.1904006584353e-08,7.60342828559352e-06,"LK433_RS09940","LK433_RS09940"
"LK433_RS09945",-0.714289005369937,8.40818375114788,42.3156824554975,2.0995350105646e-08,7.60342828559352e-06,"LK433_RS09945","LK433_RS09945"
"LK433_RS02520",0.812024642485513,7.5538802101755,40.867854792983,3.22176104817863e-08,9.94092270088006e-06,"LK433_RS02520","LK433_RS02520"
"LK433_RS02510",1.0383500553018,7.47406044328881,41.7272743899398,4.22310500945222e-08,1.17275626112488e-05,"LK433_RS02510","LK433_RS02510"
"LK433_RS12365",-0.535572752374857,8.98191658239446,38.1365441228783,7.36088156770912e-08,1.85828801032075e-05,"LK433_RS12365","LK433_RS12365"
"LK433_RS12870",1.08628615480736,6.88524012055974,36.1957907920713,1.67003845217121e-07,3.86474731806622e-05,"LK433_RS12870","LK433_RS12870"
"LK433_RS12350",-0.481867347220147,8.86258595095887,34.7206387192837,2.1445558685875e-07,4.58110126697498e-05,"LK433_RS12350","LK433_RS12350"
"acpP",-0.360141065135456,11.3184549948736,34.0267430314778,2.67866385334458e-07,4.95909968049193e-05,"LK433_RS02385","LK433_RS02385"
"LK433_RS11420",0.495286401794772,9.25006518003754,34.132718063931,2.58891201141846e-07,4.95909968049193e-05,"LK433_RS11420","LK433_RS11420"
"LK433_RS02515",1.02017310381675,7.4895180204127,36.1053898310822,3.24043959676198e-07,5.62418797513001e-05,"LK433_RS02515","LK433_RS02515"
"LK433_RS06525",-0.525537093061,8.28162378640067,31.390370532417,6.34121997499035e-07,0.000103585693356166,"LK433_RS06525","LK433_RS06525"
"LK433_RS11425",1.08141623808778,9.41398207782131,36.3550024601289,2.31445503822173e-06,0.000357068980063431,"LK433_RS11425","LK433_RS11425"
"LK433_RS10205",1.19705114499401,5.57512231159922,26.7570852393828,3.09045576664055e-06,0.000451694508629516,"LK433_RS10205","LK433_RS10205"
"LK433_RS12865",1.04365063779329,6.40198866877962,26.1948658193307,4.13277702060854e-06,0.000573836089311496,"LK433_RS12865","LK433_RS12865"
"LK433_RS00045",-0.438867490465284,9.06957792451179,25.3905698309435,5.02161179497462e-06,0.000664048378792596,"LK433_RS00045","LK433_RS00045"
