"","NGenes","Direction","PValue","FDR","PValue.Mixed","FDR.Mixed","TERM"
"path:pcoi00620",18,"Up",1.35932832296169e-07,1.40010817265054e-05,5.35783355995649e-11,2.90450977197641e-10,"Pyruvate metabolism - Prevotella copri"
"path:pcoi00860",3,"Down",5.76145726299593e-07,2.9671504904429e-05,0.167907049571442,0.27922499375324,"Porphyrin metabolism - Prevotella copri"
"path:pcoi01503",5,"Up",3.18057939782496e-06,9.31811009955459e-05,0.0141482021592981,0.0316796700523415,"Cationic antimicrobial peptide (CAMP) resistance - Prevotella copri"
"path:pcoi00220",11,"Up",3.61868353380761e-06,9.31811009955459e-05,0.00161510175059976,0.00405745073931159,"Arginine biosynthesis - Prevotella copri"
"path:pcoi00010",24,"Up",4.53147055679534e-06,9.3348293469984e-05,2.3696047816147e-10,1.22034646253157e-09,"Glycolysis / Gluconeogenesis - Prevotella copri"
"path:pcoi00020",16,"Up",3.14194690297092e-05,0.000539367551676675,5.59989850891706e-06,1.80246733255768e-05,"Citrate cycle (TCA cycle) - Prevotella copri"
"path:pcoi00071",4,"Down",6.20281096996586e-05,0.000912699328437833,0.432066831876196,0.60962854360614,"Fatty acid degradation - Prevotella copri"
"path:pcoi00340",8,"Down",7.14891420914644e-05,0.000920422704427605,0.168077180705834,0.27922499375324,"Histidine metabolism - Prevotella copri"
"path:pcoi00051",19,"Up",8.3876602737214e-05,0.000959921120214782,5.56861114923247e-15,3.5847934273184e-14,"Fructose and mannose metabolism - Prevotella copri"
"path:pcoi00480",4,"Up",0.0001409268041484,0.00134985052958836,0.262748665260236,0.416355577258529,"Glutathione metabolism - Prevotella copri"
"path:pcoi02040",6,"Up",0.000144158794422057,0.00134985052958836,0.0522295763133904,0.105483261966259,"Flagellar assembly - Prevotella copri"
"path:pcoi00300",15,"Up",0.000295290185919625,0.00253457409581012,3.57863981641426e-07,1.4176919272718e-06,"Lysine biosynthesis - Prevotella copri"
"path:pcoi02020",25,"Up",0.000827687939719244,0.00623210564622955,4.35797279674786e-17,3.452855369731e-16,"Two-component system - Prevotella copri"
"path:pcoi00600",5,"Down",0.000883457471891338,0.00623210564622955,0.0818411658377291,0.147888422478703,"Sphingolipid metabolism - Prevotella copri"
"path:pcoi00500",27,"Down",0.000907588200907216,0.00623210564622955,6.29960349683689e-25,8.1107395021775e-24,"Starch and sucrose metabolism - Prevotella copri"
"path:pcoi00250",28,"Up",0.00104530665484148,0.00672916159054205,2.31798526843234e-15,1.70537487606093e-14,"Alanine, aspartate and glutamate metabolism - Prevotella copri"
"path:pcoi01501",9,"Up",0.00158040641949375,0.00957540360046214,0.000165244014851063,0.000500592162637044,"beta-Lactam resistance - Prevotella copri"
"path:pcoi03070",11,"Up",0.00167721968164382,0.00959742373385076,3.83142047256407e-07,1.46161595805222e-06,"Bacterial secretion system - Prevotella copri"
"path:pcoi00261",5,"Up",0.00191387022748055,0.010375191233184,0.153638895678087,0.26821705516683,"Monobactam biosynthesis - Prevotella copri"
"path:pcoi00430",3,"Up",0.00206745832299896,0.0106474103634446,1,1,"Taurine and hypotaurine metabolism - Prevotella copri"
"path:pcoi00740",7,"Up",0.00258696355354011,0.012688440286411,0.509799362717502,0.700124458132036,"Riboflavin metabolism - Prevotella copri"
"path:pcoi00280",1,"Up",0.00292021336108765,0.01313633808984,0.00292021336108765,0.00716147562361972,"Valine, leucine and isoleucine degradation - Prevotella copri"
"path:pcoi00998",4,"Down",0.00293335704918757,0.01313633808984,0.430877123977222,0.60962854360614,"Biosynthesis of various antibiotics - Prevotella copri; Including: Kanosamine biosynthesis, Aurachin biosynthesis, Bacilysin biosynthesis, Puromycin biosynthesis, Dapdiamides biosynthesis, Fosfomycin biosynthesis, Cremeomycin biosynthesis, Pentalenolactone biosynthesis, Terpentecin biosynthesis, Roseoflavin biosynthesis, Cycloserine biosynthesis"
"path:pcoi01200",48,"Up",0.00395779267267811,0.0166922184213041,4.2799153392585e-19,4.00755709039659e-18,"Carbon metabolism - Prevotella copri"
"path:pcoi04122",2,"Up",0.00405150932555924,0.0166922184213041,1,1,"Sulfur relay system - Prevotella copri"
"path:pcoi00680",13,"Up",0.0042942361544737,0.0170117816888766,0.000476956126655999,0.0012928021327781,"Methane metabolism - Prevotella copri"
"path:pcoi00730",15,"Up",0.00465251990189456,0.0177485018479681,1.64023346404217e-08,7.03933528318096e-08,"Thiamine metabolism - Prevotella copri"
"path:pcoi00410",2,"Down",0.00500700113834774,0.0184186113303506,1,1,"beta-Alanine metabolism - Prevotella copri"
"path:pcoi00130",6,"Up",0.00534859278535803,0.0189967260997199,0.750481395506556,0.939957045644588,"Ubiquinone and other terpenoid-quinone biosynthesis - Prevotella copri"
"path:pcoi00541",18,"Up",0.00655469926906647,0.0225044674904616,3.98938091403516e-15,2.73937489430414e-14,"O-Antigen nucleotide sugar biosynthesis - Prevotella copri"
"path:pcoi00460",9,"Down",0.00819015894964372,0.0272124636068807,0.0736096519978594,0.137850802832355,"Cyanoamino acid metabolism - Prevotella copri"
"path:pcoi00511",7,"Down",0.0131408869021026,0.0422972297161427,0.0294029763468381,0.0618062564025373,"Other glycan degradation - Prevotella copri"
"path:pcoi00440",3,"Down",0.0138530887751361,0.0432384286011824,1,1,"Phosphonate and phosphinate metabolism - Prevotella copri"
"path:pcoi03060",12,"Up",0.0202847658264645,0.0577923178361455,0.00526150429618245,0.0126031381978324,"Protein export - Prevotella copri"
"path:pcoi00230",33,"Up",0.0204486119116638,0.0577923178361455,7.19723202807246e-20,7.41314898891464e-19,"Purine metabolism - Prevotella copri"
"path:pcoi01232",32,"Up",0.0206228680602741,0.0577923178361455,9.18477062027973e-26,1.75013481794733e-24,"Nucleotide metabolism - Prevotella copri"
"path:pcoi00670",10,"Down",0.0207603471838581,0.0577923178361455,0.162810792282054,0.27922499375324,"One carbon pool by folate - Prevotella copri"
"path:pcoi03420",9,"Down",0.0216464251564731,0.0586732050293876,0.0127527075135427,0.0291895305309977,"Nucleotide excision repair - Prevotella copri"
"path:pcoi00362",4,"Up",0.0230475896060643,0.0608692751134519,0.989720524337433,1,"Benzoate degradation - Prevotella copri"
"path:pcoi01250",34,"Up",0.0284780082385349,0.0733308712142274,4.20343519360018e-28,1.4431794164694e-26,"Biosynthesis of nucleotide sugars - Prevotella copri"
"path:pcoi00520",27,"Up",0.0322614534892324,0.0810470660827058,1.96075101325873e-26,5.04893385914122e-25,"Amino sugar and nucleotide sugar metabolism - Prevotella copri"
"path:pcoi01110",203,"Up",0.0366429907477809,0.0898625725481293,1.08777369463331e-37,1.12040690547231e-35,"Biosynthesis of secondary metabolites - Prevotella copri"
"path:pcoi00470",7,"Down",0.0442794834630799,0.103711789851319,0.38070907099729,0.573197747619921,"D-Amino acid metabolism - Prevotella copri"
"path:pcoi03440",22,"Up",0.0443040655675535,0.103711789851319,0.000289940899214053,0.000814421541541978,"Homologous recombination - Prevotella copri"
"path:pcoi00270",25,"Up",0.0468243752717251,0.105817080425906,1.48065122714415e-06,5.2588647033051e-06,"Cysteine and methionine metabolism - Prevotella copri"
"path:pcoi00946",6,"Down",0.049105320209123,0.105817080425906,0.508380005992795,0.700124458132036,"Degradation of flavonoids - Prevotella copri"
"path:pcoi02010",18,"Up",0.0492368145025275,0.105817080425906,6.25722454396571e-10,3.06901965727842e-09,"ABC transporters - Prevotella copri"
"path:pcoi00780",5,"Up",0.049312814179063,0.105817080425906,0.964955818926807,1,"Biotin metabolism - Prevotella copri"
"path:pcoi00760",11,"Up",0.051548610123299,0.10731214444375,9.66162633229502e-07,3.55409825795138e-06,"Nicotinate and nicotinamide metabolism - Prevotella copri"
"path:pcoi01240",79,"Up",0.0520932740018206,0.10731214444375,1.60496077753819e-25,2.36158514409191e-24,"Biosynthesis of cofactors - Prevotella copri"
"path:pcoi01120",87,"Up",0.0554003501479853,0.111886981671421,1.01949601045475e-25,1.75013481794733e-24,"Microbial metabolism in diverse environments - Prevotella copri"
"path:pcoi00552",6,"Down",0.0694448700769249,0.137334713228969,0.757441114451464,0.939957045644588,"Teichoic acid biosynthesis - Prevotella copri"
"path:pcoi01230",94,"Up",0.0706673767100519,0.137334713228969,8.141602007138e-22,9.31761118594682e-21,"Biosynthesis of amino acids - Prevotella copri"
"path:pcoi00650",12,"Up",0.0726779026939034,0.138626369953186,0.046789191435184,0.0963857343564789,"Butanoate metabolism - Prevotella copri"
"path:pcoi03430",17,"Up",0.0780519576676226,0.146170029813911,4.14867886229053e-05,0.000129489067519977,"Mismatch repair - Prevotella copri"
"path:pcoi00750",5,"Down",0.091237433311653,0.167811707698219,1,1,"Vitamin B6 metabolism - Prevotella copri"
"path:pcoi00970",22,"Up",0.101674542400737,0.183727681882034,8.33284317679887e-15,5.04872263064873e-14,"Aminoacyl-tRNA biosynthesis - Prevotella copri"
"path:pcoi00640",4,"Up",0.145155647722373,0.257776408886282,0.811338422935117,0.994855447170441,"Propanoate metabolism - Prevotella copri"
"path:pcoi00790",13,"Down",0.148670830035353,0.25954399141765,0.0232150341629465,0.0508755003996487,"Folate biosynthesis - Prevotella copri"
"path:pcoi03410",7,"Down",0.157488077108439,0.266730253374074,0.935840297387556,1,"Base excision repair - Prevotella copri"
"path:pcoi00550",20,"Up",0.157966460736102,0.266730253374074,2.33040196753714e-06,8.00104675521083e-06,"Peptidoglycan biosynthesis - Prevotella copri"
"path:pcoi01100",430,"Up",0.180852588702063,0.300448655424395,5.28314602941826e-35,2.7208202051504e-33,"Metabolic pathways - Prevotella copri"
